역이름,역이력적용시작일자,역이력적용종료일자,화차배정우선순위,구내유효장,구내선로길이,지선유효장,지선선로거리,전용선유효장,전용선선로거리,총선수,유효장총계거리,선로전체거리,분기역여부,입환시작여부,원본사진명,사진설명,최초등록일시,최종변경일시
대모산입구,2006-07-01,2007-09-30,0,28,410,,,,,2,28,410,N,N,대구산입구 2.jpg,,2006-06-26 16:19,2007-09-28 10:17
대모산입구,2007-10-01,2007-10-19,0,28,410,,,,,2,28,410,N,N,대구산입구 2.jpg,,2007-09-28 10:17,2007-10-19 10:17
대모산입구,2007-10-20,2012-09-20,0,28,410,,,,,2,28,410,N,N,대구산입구 2.jpg,,2007-10-19 10:17,2012-09-20 19:15
대모산입구,2012-09-21,2020-09-20,0,28,410,,,,,2,28,410,N,N,대구산입구 2.jpg,,2012-09-20 19:15,2020-09-11 15:38
대모산입구,2020-09-21,2023-12-25,0,28,410,,,,,2,28,410,N,N,대구산입구 2.jpg,,2020-09-11 15:41,2023-12-21 17:00
대모산입구,2023-12-26,,0,28,410,,,,,2,28,410,N,N,대구산입구 2.jpg,,2023-12-21 17:30,2023-12-21 17:30
수서,,2004-08-12,91,30,420,69,970,,,3,99,1390,N,N,수서 1.jpg,,1994-11-03 00:00,2004-08-12 13:15
수서,2004-08-13,2004-12-23,91,30,420,69,970,,,3,99,1390,N,N,수서 1.jpg,,2004-08-12 13:15,2004-12-23 09:23
수서,2004-12-24,2006-06-30,91,30,420,69,970,,,3,99,1390,N,N,수서 1.jpg,,2004-12-23 09:23,2006-06-26 16:19
수서,2006-07-01,2012-09-20,91,30,420,69,970,,,3,99,1390,N,N,수서 1.jpg,,2006-06-26 16:19,2012-09-20 19:16
수서,2012-09-21,2020-09-20,91,30,420,69,970,,,3,99,1390,N,N,수서 1.jpg,,2012-09-20 19:16,2020-09-11 15:38
수서,2020-09-21,2023-12-25,91,30,420,69,970,,,3,99,1390,N,N,수서 1.jpg,,2020-09-11 15:41,2023-12-21 17:00
수서,2023-12-26,,91,30,420,69,970,,,3,99,1390,N,N,수서 1.jpg,,2023-12-21 17:30,2023-12-21 17:30
복정,,2004-08-12,57,100,1400,,,,,2,100,1400,N,N,,,1994-12-03 00:00,2004-08-12 13:15
복정,2004-08-13,2004-12-23,57,100,1400,,,,,2,100,1400,N,N,,,2004-08-12 13:15,2004-12-23 09:23
복정,2004-12-24,2006-06-30,57,100,1400,,,,,2,100,1400,N,N,,,2004-12-23 09:23,2006-06-26 16:19
복정,2006-07-01,2007-09-30,57,100,1400,,,,,2,100,1400,N,N,,,2006-06-26 16:19,2007-09-27 17:05
복정,2007-10-01,2007-10-19,57,100,1400,,,,,2,100,1400,N,N,,,2007-09-27 17:05,2007-10-19 10:13
복정,2007-10-20,2012-09-20,57,100,1400,,,,,2,100,1400,N,N,,,2007-10-19 10:13,2012-09-20 19:16
복정,2012-09-21,2020-09-20,57,100,1400,,,,,2,100,1400,N,N,,,2012-09-20 19:16,2020-09-11 15:38
복정,2020-09-21,2023-12-25,57,100,1400,,,,,2,100,1400,N,N,,,2020-09-11 15:41,2023-12-21 17:00
복정,2023-12-26,,57,100,1400,,,,,2,100,1400,N,N,,,2023-12-21 17:30,2023-12-21 17:30
경원대,,2004-12-23,106,100,1400,,,,,2,100,1400,N,N,경원대 1.jpg,,1994-11-03 00:00,2004-12-23 09:23
경원대,2004-12-24,2006-06-30,106,100,1400,,,,,2,100,1400,N,N,경원대 1.jpg,,2004-12-23 09:23,2006-06-26 16:20
경원대,2006-07-01,2011-12-27,106,100,1400,,,,,2,100,1400,N,N,경원대 1.jpg,,2006-06-26 16:20,2011-12-12 09:07
경원대,2011-12-28,2012-09-20,106,100,1400,,,,,2,100,1400,N,N,경원대 1.jpg,,2011-12-12 09:07,2012-09-20 19:17
경원대,2012-09-21,2020-09-20,106,100,1400,,,,,2,100,1400,N,N,경원대 1.jpg,,2012-09-20 19:17,2020-09-11 15:38
경원대,2020-09-21,2023-12-25,106,100,1400,,,,,2,100,1400,N,N,경원대 1.jpg,,2020-09-11 15:41,2023-12-21 17:00
경원대,2023-12-26,,106,100,1400,,,,,2,100,1400,N,N,경원대 1.jpg,,2023-12-21 17:30,2023-12-21 17:30
태평,,2004-12-23,58,30,420,,,,,2,30,420,N,N,태평 1.jpg,,1994-11-03 00:00,2004-12-23 09:24
태평,2004-12-24,2006-06-30,58,30,420,,,,,2,30,420,N,N,태평 1.jpg,,2004-12-23 09:24,2006-06-26 16:20
태평,2006-07-01,2007-09-30,58,30,420,,,,,2,30,420,N,N,태평 1.jpg,,2006-06-26 16:20,2007-09-27 17:05
태평,2007-10-01,2007-10-19,58,30,420,,,,,2,30,420,N,N,태평 1.jpg,,2007-09-27 17:05,2007-10-19 10:13
태평,2007-10-20,2012-09-20,58,30,420,,,,,2,30,420,N,N,태평 1.jpg,,2007-10-19 10:13,2012-09-20 19:18
태평,2012-09-21,2020-09-20,58,30,420,,,,,2,30,420,N,N,태평 1.jpg,,2012-09-20 19:18,2020-09-11 15:38
태평,2020-09-21,2023-12-25,58,30,420,,,,,2,30,420,N,N,태평 1.jpg,,2020-09-11 15:41,2023-12-21 17:00
태평,2023-12-26,,58,30,420,,,,,2,30,420,N,N,태평 1.jpg,,2023-12-21 17:30,2023-12-21 17:30
모란,,2004-12-23,115,28,410,,,,,2,28,410,N,N,모란 1.jpg,,1994-11-03 00:00,2004-12-23 09:24
모란,2004-12-24,2006-06-30,115,28,410,,,,,2,28,410,N,N,모란 1.jpg,,2004-12-23 09:24,2006-06-26 16:20
모란,2006-07-01,2007-09-30,115,28,410,,,,,2,28,410,N,N,모란 1.jpg,,2006-06-26 16:20,2007-09-27 17:06
모란,2007-10-01,2007-10-19,115,28,410,,,,,2,28,410,N,N,모란 1.jpg,,2007-09-27 17:06,2007-10-19 10:13
모란,2007-10-20,2012-09-20,115,28,410,,,,,2,28,410,N,N,모란 1.jpg,,2007-10-19 10:13,2012-09-20 19:19
모란,2012-09-21,2020-09-20,115,28,410,,,,,2,28,410,N,N,모란 1.jpg,,2012-09-20 19:19,2020-09-11 15:38
모란,2020-09-21,2023-12-25,115,28,410,,,,,2,28,410,N,N,모란 1.jpg,,2020-09-11 15:41,2023-12-21 17:00
모란,2023-12-26,,115,28,410,,,,,2,28,410,N,N,모란 1.jpg,,2023-12-21 17:30,2023-12-21 17:30
야탑,,2004-12-23,59,28,410,,,,,2,28,410,N,N,야탑 1.jpg,,1994-11-03 00:00,2004-12-23 09:24
야탑,2004-12-24,2006-06-30,59,28,410,,,,,2,28,410,N,N,야탑 1.jpg,,2004-12-23 09:24,2006-06-26 16:21
야탑,2006-07-01,2012-09-20,59,28,410,,,,,2,28,410,N,N,야탑 1.jpg,,2006-06-26 16:21,2012-09-20 19:19
야탑,2012-09-21,2020-09-20,59,28,410,,,,,2,28,410,N,N,야탑 1.jpg,,2012-09-20 19:19,2020-09-11 15:38
야탑,2020-09-21,2023-12-25,59,28,410,,,,,2,28,410,N,N,야탑 1.jpg,,2020-09-11 15:41,2023-12-21 17:00
야탑,2023-12-26,,59,28,410,,,,,2,28,410,N,N,야탑 1.jpg,,2023-12-21 17:30,2023-12-21 17:30
이매,2004-01-31,2004-02-13,0,28,410,,,,,2,28,410,N,N,이매 1.jpg,,2004-01-31 09:31,2004-02-13 16:59
이매,2004-02-14,2004-12-23,0,28,410,,,,,2,28,410,N,N,이매 1.jpg,,2004-02-13 16:59,2004-12-23 09:23
이매,2004-12-24,2006-06-30,0,28,410,,,,,2,28,410,N,N,이매 1.jpg,,2004-12-23 09:23,2006-06-26 16:21
이매,2006-07-01,2007-09-30,0,28,410,,,,,2,28,410,N,N,이매 1.jpg,,2006-06-26 16:21,2007-09-28 10:17
이매,2007-10-01,2007-10-19,0,28,410,,,,,2,28,410,N,N,이매 1.jpg,,2007-09-28 10:17,2007-10-19 10:17
이매,2007-10-20,2012-09-20,0,28,410,,,,,2,28,410,N,N,이매 1.jpg,,2007-10-19 10:17,2012-09-20 19:20
이매,2012-09-21,2020-09-20,0,28,410,,,,,2,28,410,N,N,이매 1.jpg,,2012-09-20 19:20,2020-09-11 15:38
이매,2020-09-21,2023-12-25,0,28,410,,,,,2,28,410,N,N,이매 1.jpg,,2020-09-11 15:41,2023-12-21 17:00
이매,2023-12-26,,0,28,410,,,,,2,28,410,N,N,이매 1.jpg,,2023-12-21 17:30,2023-12-21 17:30
서현,,2004-12-23,94,30,420,,,,,2,30,420,N,N,서현 1.jpg,,1994-11-03 00:00,2004-12-23 09:24
서현,2004-12-24,2006-06-30,94,30,420,,,,,2,30,420,N,N,서현 1.jpg,,2004-12-23 09:24,2006-06-26 16:22
서현,2006-07-01,2007-09-30,94,30,420,,,,,2,30,420,N,N,서현 1.jpg,,2006-06-26 16:22,2007-09-27 17:06
서현,2007-10-01,2007-10-19,94,30,420,,,,,2,30,420,N,N,서현 1.jpg,,2007-09-27 17:06,2007-10-19 10:13
서현,2007-10-20,2012-09-20,94,30,420,,,,,2,30,420,N,N,서현 1.jpg,,2007-10-19 10:13,2012-09-20 19:21
서현,2012-09-21,2020-09-20,94,30,420,,,,,2,30,420,N,N,서현 1.jpg,,2012-09-20 19:21,2020-09-11 15:38
서현,2020-09-21,2023-12-25,94,30,420,,,,,2,30,420,N,N,서현 1.jpg,,2020-09-11 15:41,2023-12-21 17:00
서현,2023-12-26,,94,30,420,,,,,2,30,420,N,N,서현 1.jpg,,2023-12-21 17:30,2023-12-21 17:30
수내,,2004-12-23,60,30,420,0,0,0,0,2,30,420,N,N,수내 1.jpg,,1994-11-03 00:00,2004-12-23 09:25
수내,2004-12-24,2006-06-30,60,30,420,0,0,0,0,2,30,420,N,N,수내 1.jpg,,2004-12-23 09:25,2006-06-26 16:22
수내,2006-07-01,2012-09-20,60,30,420,0,0,0,0,2,30,420,N,N,수내 1.jpg,,2006-06-26 16:22,2012-09-20 19:21
수내,2012-09-21,2020-09-20,60,52,728,0,0,0,0,2,52,728,N,N,수내 1.jpg,,2012-09-20 19:21,2020-09-11 15:38
수내,2020-09-21,2023-12-25,60,52,728,0,0,0,0,2,52,728,N,N,수내 1.jpg,,2020-09-11 15:41,2023-12-21 17:00
수내,2023-12-26,,60,52,728,0,0,0,0,2,52,728,N,N,수내 1.jpg,,2023-12-21 17:30,2023-12-21 17:30
정자,,2004-12-23,90,30,420,,,,,2,30,420,N,N,정자 2.jpg,,1994-11-03 00:00,2004-12-23 09:25
정자,2004-12-24,2006-06-30,90,30,420,,,,,2,30,420,N,N,정자 2.jpg,,2004-12-23 09:25,2006-06-26 16:22
정자,2006-07-01,2007-09-30,90,30,420,,,,,2,30,420,N,N,정자 2.jpg,,2006-06-26 16:22,2007-09-27 17:07
정자,2007-10-01,2007-10-19,90,30,420,,,,,2,30,420,N,N,정자 2.jpg,,2007-09-27 17:07,2007-10-19 10:13
정자,2007-10-20,2012-09-20,90,30,420,,,,,2,30,420,N,N,정자 2.jpg,,2007-10-19 10:13,2012-09-20 19:22
정자,2012-09-21,2020-09-20,90,30,420,,,,,2,30,420,N,N,정자 2.jpg,,2012-09-20 19:22,2020-09-11 15:38
정자,2020-09-21,2023-12-25,90,30,420,,,,,2,30,420,N,N,정자 2.jpg,,2020-09-11 15:41,2023-12-21 17:00
정자,2023-12-26,,90,30,420,,,,,2,30,420,N,N,정자 2.jpg,,2023-12-21 17:30,2023-12-21 17:30
미금,,2004-08-12,61,28,410,,,,,2,28,410,N,N,미금 1.jpg,,1994-11-03 00:00,2004-08-12 13:16
미금,2004-08-13,2004-08-23,61,28,410,,,,,2,28,410,N,N,미금 1.jpg,,2004-08-12 13:16,2004-08-23 15:23
미금,2004-08-24,2004-12-23,61,28,410,,,,,2,28,410,N,N,미금 1.jpg,,2004-08-23 15:23,2004-12-23 09:25
미금,2004-12-24,2006-06-30,61,28,410,,,,,2,28,410,N,N,미금 1.jpg,,2004-12-23 09:25,2006-06-26 16:22
미금,2006-07-01,2007-09-30,61,28,410,,,,,2,28,410,N,N,미금 1.jpg,,2006-06-26 16:22,2007-09-27 17:07
미금,2007-10-01,2007-10-19,61,28,410,,,,,2,28,410,N,N,미금 1.jpg,,2007-09-27 17:07,2007-10-19 10:13
미금,2007-10-20,2012-09-20,61,28,410,,,,,2,28,410,N,N,미금 1.jpg,,2007-10-19 10:13,2012-09-20 19:23
미금,2012-09-21,2020-09-20,61,28,410,,,,,2,28,410,N,N,미금 1.jpg,,2012-09-20 19:23,2020-09-11 15:38
미금,2020-09-21,2023-12-25,61,28,410,,,,,2,28,410,N,N,미금 1.jpg,,2020-09-11 15:41,2023-12-21 17:00
미금,2023-12-26,,61,28,410,,,,,2,28,410,N,N,미금 1.jpg,,2023-12-21 17:30,2023-12-21 17:30
오리,,2004-08-12,99,60,840,,,,,4,60,840,N,N,오리 1.jpg,,1994-11-03 00:00,2004-08-12 13:17
오리,2004-08-13,2004-08-23,99,60,840,,,,,4,60,840,N,N,오리 1.jpg,,2004-08-12 13:17,2004-08-23 15:23
오리,2004-08-24,2006-06-30,99,60,840,,,,,4,60,840,N,N,오리 1.jpg,,2004-08-23 15:23,2006-06-26 16:23
오리,2006-07-01,2012-09-20,99,60,840,,,,,4,60,840,Y,N,오리 1.jpg,,2006-06-26 16:23,2012-09-20 19:23
오리,2012-09-21,2020-09-20,99,60,840,,,,,4,60,840,Y,N,오리 1.jpg,,2012-09-20 19:23,2020-09-11 15:38
오리,2020-09-21,2023-12-25,99,60,840,,,,,4,60,840,Y,N,오리 1.jpg,,2020-09-11 15:41,2023-12-21 17:00
오리,2023-12-26,,99,60,840,,,,,4,60,840,Y,N,오리 1.jpg,,2023-12-21 17:30,2023-12-21 17:30
죽전,2007-12-24,2012-04-10,99,80,1120,0,0,0,0,4,80,1120,N,N,죽전 1.jpg,,2007-10-04 09:58,2012-04-10 10:14
죽전,2012-04-11,2012-09-20,99,80,1120,0,0,0,0,4,80,1120,N,N,죽전 1.jpg,,2012-04-10 10:14,2012-09-20 19:24
죽전,2012-09-21,2020-09-20,99,68,994,0,0,0,0,4,68,994,N,N,죽전 1.jpg,,2012-09-20 19:24,2020-09-11 15:38
죽전,2020-09-21,2023-12-25,99,68,994,0,0,0,0,4,68,994,N,N,죽전 1.jpg,,2020-09-11 15:41,2023-12-21 17:00
죽전,2023-12-26,,99,68,994,0,0,0,0,4,68,994,N,N,죽전 1.jpg,,2023-12-21 17:30,2023-12-21 17:30
보정,2004-11-18,2004-11-24,0,0,0,0,0,0,0,0,0,0,N,N,보정 1.jpg,,2004-11-18 15:54,2004-11-18 15:54
보정,2004-11-25,2006-06-30,99,0,0,0,0,0,0,0,0,0,N,N,보정 1.jpg,,2004-10-26 15:26,2006-06-26 16:23
보정,2006-07-01,2007-09-30,99,0,0,0,0,0,0,0,0,0,N,N,보정 1.jpg,,2006-06-26 16:23,2007-09-28 10:19
보정,2007-10-01,2007-10-19,99,0,0,0,0,0,0,0,0,0,N,N,보정 1.jpg,,2007-09-28 10:19,2007-10-19 10:17
보정,2007-10-20,2011-12-27,99,40,560,0,0,0,0,2,40,560,N,N,보정 1.jpg,,2007-10-19 10:17,2011-11-02 17:20
보정,2011-12-28,2012-09-20,99,40,560,0,0,0,0,2,40,560,N,N,보정 1.jpg,,2011-11-02 17:20,2012-09-20 19:24
보정,2012-09-21,2020-09-20,99,40,560,0,0,0,0,2,40,560,N,N,보정 1.jpg,,2012-09-20 19:24,2020-09-11 15:38
보정,2020-09-21,2023-12-25,99,40,560,0,0,0,0,2,40,560,N,N,보정 1.jpg,,2020-09-11 15:41,2023-12-21 17:00
보정,2023-12-26,,99,40,560,0,0,0,0,2,40,560,N,N,보정 1.jpg,,2023-12-21 17:30,2023-12-21 17:30
분당기지,,2004-03-04,62,100,1400,,,,,2,100,1400,N,N,,,1995-08-14 00:00,2004-03-04 11:36
분당기지,2004-03-05,2004-12-23,62,100,1400,,,,,2,100,1400,N,N,,,2004-03-04 11:36,2004-12-23 09:25
분당기지,2004-12-24,2006-06-30,62,100,1400,,,,,2,100,1400,N,N,,,2004-12-23 09:25,2006-06-27 17:44
분당기지,2006-07-01,2012-01-19,62,100,1400,,,,,2,100,1400,Y,N,,,2006-06-27 17:44,2012-01-19 10:58
분당기지,2012-01-20,2020-09-20,62,100,1400,,,,,2,100,1400,Y,N,,,2012-01-19 10:58,2020-09-11 16:06
분당기지,2020-09-21,2023-12-25,62,100,1400,,,,,2,100,1400,Y,N,,,2020-09-11 16:08,2023-12-22 15:30
분당기지,2023-12-26,,62,100,1400,,,,,2,100,1400,Y,N,,,2023-12-22 15:30,2023-12-22 15:30
지축,,2006-06-30,0,100,1400,,,,,2,100,1400,N,N,,,1996-01-23 00:00,2006-06-26 18:32
지축,2006-07-01,2007-09-30,0,100,1400,,,,,2,100,1400,N,N,,,2006-06-26 18:32,2007-09-28 10:27
지축,2007-10-01,2007-10-19,0,100,1400,,,,,2,100,1400,N,N,,,2007-09-28 10:27,2007-10-19 10:17
지축,2007-10-20,,0,100,1400,,,,,2,100,1400,N,N,,,2007-10-19 10:17,2007-10-19 10:17
삼송,,2006-06-30,0,28,410,,,,,2,28,410,N,N,삼송 1.jpg,,1996-01-23 00:00,2006-06-26 16:24
삼송,2006-07-01,,0,28,410,,,,,2,28,410,N,N,삼송 1.jpg,,2006-06-26 16:24,2006-06-26 16:24
원당,,2004-05-27,0,100,1400,,,,,2,100,1400,N,N,원당 1.jpg,,1996-01-23 00:00,2004-05-27 17:11
원당,2004-05-28,2006-06-30,0,100,1400,,,,,2,100,1400,N,N,원당 1.jpg,,2004-05-27 17:11,2006-06-26 16:25
원당,2006-07-01,2007-09-30,0,100,1400,,,,,2,100,1400,N,N,원당 1.jpg,,2006-06-26 16:25,2007-09-27 16:43
원당,2007-10-01,2007-10-19,0,100,1400,,,,,2,100,1400,N,N,원당 1.jpg,,2007-09-27 16:43,2007-10-19 09:44
원당,2007-10-20,,0,100,1400,,,,,2,100,1400,N,N,원당 1.jpg,,2007-10-19 09:44,2007-10-19 09:44
화정,,2004-05-27,0,100,1400,,,,,2,100,1400,N,N,화정 1.jpg,,1996-01-23 00:00,2004-05-27 17:12
화정,2004-05-28,2006-06-30,0,100,1400,,,,,2,100,1400,N,N,화정 1.jpg,,2004-05-27 17:12,2006-06-26 16:25
화정,2006-07-01,2007-09-30,0,100,1400,,,,,2,100,1400,N,N,화정 1.jpg,,2006-06-26 16:25,2007-09-27 16:43
화정,2007-10-01,2007-10-19,0,100,1400,,,,,2,100,1400,N,N,화정 1.jpg,,2007-09-27 16:43,2007-10-19 09:44
화정,2007-10-20,,0,100,1400,,,,,2,100,1400,N,N,화정 1.jpg,,2007-10-19 09:44,2007-10-19 09:44
3대곡,,2004-12-23,0,100,1400,,,,,2,100,1400,N,N,,,1996-01-23 00:00,2004-12-23 09:26
3대곡,2004-12-24,2006-06-30,0,100,1400,,,,,2,100,1400,N,N,,,2004-12-23 09:26,2006-06-29 21:58
3대곡,2006-07-01,,0,100,1400,,,,,2,100,1400,N,N,,,2006-06-29 21:58,2006-06-29 21:58
백석,,2004-05-27,0,100,1400,0,0,0,0,2,100,1400,N,N,,,1996-01-23 00:00,2004-05-27 17:14
백석,2004-05-28,2006-06-30,0,100,1400,0,0,0,0,2,100,1400,N,N,,,2004-05-27 17:14,2006-06-26 16:25
백석,2006-07-01,,0,48,696,0,0,0,0,4,48,696,N,N,,,2006-06-26 16:25,2006-06-26 16:25
마두,,2004-05-27,0,100,1400,,,,,2,100,1400,N,N,마두 1.png,,1996-01-23 00:00,2004-05-27 17:14
마두,2004-05-28,2006-06-30,0,100,1400,,,,,2,100,1400,N,N,마두 1.png,,2004-05-27 17:14,2006-06-26 16:25
마두,2006-07-01,2007-09-30,0,100,1400,,,,,2,100,1400,N,N,마두 1.png,,2006-06-26 16:25,2007-09-27 16:46
마두,2007-10-01,2007-10-19,0,100,1400,,,,,2,100,1400,N,N,마두 1.png,,2007-09-27 16:46,2007-10-19 09:45
마두,2007-10-20,,0,100,1400,,,,,2,100,1400,N,N,마두 1.png,,2007-10-19 09:45,2007-10-19 09:45
정발산,,2004-05-27,0,100,1400,0,0,0,0,2,100,1400,N,N,정발산 1.jpg,,1996-01-23 00:00,2004-05-27 17:15
정발산,2004-05-28,2006-06-30,0,100,1400,0,0,0,0,2,100,1400,N,N,정발산 1.jpg,,2004-05-27 17:15,2006-06-26 16:26
정발산,2006-07-01,,0,30,438,0,0,0,0,2,30,438,N,N,정발산 1.jpg,,2006-06-26 16:26,2006-06-26 16:26
주엽,,2004-05-27,0,100,1400,0,0,0,0,2,100,1400,N,N,주엽 1.jpg,,1996-01-23 00:00,2004-05-27 17:15
주엽,2004-05-28,2006-06-30,0,100,1400,0,0,0,0,2,100,1400,N,N,주엽 1.jpg,,2004-05-27 17:15,2006-06-26 16:26
주엽,2006-07-01,2007-09-30,0,100,1400,0,0,0,0,2,100,1400,N,N,주엽 1.jpg,,2006-06-26 16:26,2007-09-27 16:46
주엽,2007-10-01,2007-10-19,0,100,1400,0,0,0,0,2,100,1400,N,N,주엽 1.jpg,,2007-09-27 16:46,2007-10-19 09:45
주엽,2007-10-20,,0,32,450,0,0,0,0,2,32,450,N,N,주엽 1.jpg,,2007-10-19 09:45,2007-10-19 09:45
대화,,2006-06-30,0,100,1400,0,0,0,0,2,100,1400,N,N,대화 1.jpg,,1996-01-23 00:00,2006-06-26 16:26
대화,2006-07-01,,0,32,450,0,0,62,890,6,94,1340,N,N,대화 1.jpg,,2006-06-26 16:26,2006-06-26 16:26
지축기지,,2004-03-04,0,,,,,,,0,,,N,N,,,1996-03-11 00:00,2004-03-04 13:37
지축기지,2004-03-05,2006-06-30,0,,,,,,,0,,,N,N,,,2004-03-04 13:37,2006-06-27 17:57
지축기지,2006-07-01,2020-09-20,0,,,,,,,0,,,N,N,,,2006-06-27 17:57,2020-09-11 16:06
지축기지,2020-09-21,2021-11-10,0,,,,,,,0,,,N,N,,,2020-09-11 16:08,2021-11-10 14:05
지축기지,2021-11-11,2023-12-25,0,,,,,,,0,,,N,N,,,2021-11-10 14:05,2023-12-22 15:30
지축기지,2023-12-26,,0,,,,,,,0,,,N,N,,,2023-12-22 15:30,2023-12-22 15:30
아천,,1995-12-31,0,,,,,,,0,,,N,N,,,1994-11-07 00:00,2003-12-19 01:36
두원,,2004-12-09,0,49,699,,,,,2,49,699,N,N,,,1973-11-21 00:00,2004-11-26 14:11
두원,2004-12-10,2006-06-30,0,49,699,,,,,2,49,699,N,N,,,2004-11-26 14:11,2006-06-26 17:19
두원,2006-07-01,2008-11-14,0,49,699,,,,,2,49,699,N,N,,,2006-06-26 17:19,2008-11-14 17:44
두원,2008-11-15,2009-09-13,0,49,699,,,,,2,49,699,N,N,,,2008-11-14 17:44,2009-09-11 11:28
두원,2009-09-14,2020-09-20,0,49,699,,,,,2,49,699,N,N,,,2009-09-11 11:28,2020-09-15 16:44
두원,2020-09-21,,0,49,699,,,,,2,49,699,N,N,,,2020-09-15 16:44,2020-09-15 16:44
옥산,,2006-06-30,1,133,1908,,,69,976,8,202,2884,N,Y,옥산 1.bmp,,1924-10-01 00:00,2006-06-26 17:19
옥산,2006-07-01,2009-09-13,1,133,1908,,,69,976,8,202,2884,N,Y,옥산 1.bmp,,2006-06-26 17:19,2009-09-07 16:21
옥산,2009-09-14,2009-10-30,1,133,1908,,,69,976,8,202,2884,N,Y,옥산 1.bmp,,2009-09-07 16:21,2009-10-22 17:25
옥산,2009-10-31,,1,133,1908,,,69,976,8,202,2884,Y,Y,옥산 1.bmp,,2009-10-22 17:25,2009-10-22 17:25
청리,,2006-06-30,0,66,947,,,,,4,66,947,N,N,청리 1.jpg,,1924-10-01 00:00,2006-06-26 17:19
청리,2006-07-01,2009-09-13,0,66,947,,,,,4,66,947,N,N,청리 1.jpg,,2006-06-26 17:19,2009-09-07 16:21
청리,2009-09-14,,0,66,947,,,,,4,66,947,N,N,청리 1.jpg,,2009-09-07 16:21,2009-09-07 16:21
상주,,2006-06-30,2,139,1973,,,,,6,139,1973,N,Y,상주 1.jpg,,1924-10-10 00:00,2006-06-26 17:20
상주,2006-07-01,2006-11-14,2,139,1973,,,,,6,139,1973,N,Y,상주 1.jpg,,2006-06-26 17:20,2006-11-14 11:30
상주,2006-11-15,2009-09-13,2,139,1973,,,,,6,139,1973,N,Y,상주 1.jpg,,2006-11-14 11:30,2009-09-07 16:21
상주,2009-09-14,,2,139,1973,,,,,6,139,1973,N,Y,상주 1.jpg,,2009-09-07 16:21,2009-09-07 16:21
백원,,2006-06-30,3,81,1157,,,,,3,81,1157,N,Y,,,1924-12-25 00:00,2006-06-26 17:20
백원,2006-07-01,2007-10-31,3,81,1157,,,,,3,81,1157,N,Y,,,2006-06-26 17:20,2007-10-16 09:38
백원,2007-11-01,2009-09-13,3,81,1157,,,,,3,81,1157,N,Y,,,2007-10-16 09:38,2009-09-07 16:21
백원,2009-09-14,2012-04-10,3,81,1157,,,,,3,81,1157,N,Y,,,2009-09-07 16:21,2012-04-10 17:34
백원,2012-04-11,,3,81,1157,,,,,3,81,1157,N,Y,,,2012-04-10 17:34,2012-04-10 17:34
양정,,2006-06-30,0,50,700,0,0,0,0,1,50,700,N,N,양정 1.bmp,,1924-12-01 00:00,2006-06-26 17:20
양정,2006-07-01,2008-11-14,0,50,700,0,0,0,0,1,50,700,N,N,양정 1.bmp,,2006-06-26 17:20,2008-11-14 17:43
양정,2008-11-15,2009-10-22,0,50,700,0,0,0,0,1,50,700,N,N,양정 1.bmp,,2008-11-14 17:43,2009-10-22 16:26
양정,2009-10-23,,0,116,1653,0,0,0,0,4,116,1653,N,N,양정 1.bmp,,2009-10-22 16:26,2009-10-22 16:26
함창,,2004-12-09,4,32,460,,,,,1,32,460,N,Y,함창 1.jpg,,1924-12-01 00:00,2004-11-26 14:12
함창,2004-12-10,2006-06-30,4,32,460,,,,,1,32,460,N,Y,함창 1.jpg,,2004-11-26 14:12,2006-06-26 17:20
함창,2006-07-01,2009-09-13,4,32,460,,,,,1,32,460,N,Y,함창 1.jpg,,2006-06-26 17:20,2009-09-07 16:22
함창,2009-09-14,,4,32,460,,,,,1,32,460,N,Y,함창 1.jpg,,2009-09-07 16:22,2009-09-07 16:22
점촌,,2006-06-30,5,336,4793,0,0,0,0,16,336,4793,Y,Y,점촌 1.jpg,,1924-12-25 00:00,2006-06-26 17:21
점촌,2006-07-01,2009-09-13,5,336,4793,0,0,0,0,16,336,4793,Y,Y,점촌 1.jpg,,2006-06-26 17:21,2009-09-07 16:22
점촌,2009-09-14,2009-09-30,5,336,4793,0,0,0,0,16,336,4793,Y,Y,점촌 1.jpg,,2009-09-07 16:22,2009-09-30 11:32
점촌,2009-10-01,,5,317,4519,0,0,0,0,12,317,4519,Y,Y,점촌 1.jpg,,2009-09-30 11:32,2009-09-30 11:32
산양,,2001-07-01,0,,,,,,,0,,,N,N,,,1967-03-28 00:00,2003-12-19 01:35
용궁,,2004-08-31,20,91,1302,,,,,3,91,1302,N,N,용궁 1.jpg,,1965-10-13 00:00,2004-08-27 18:24
용궁,2004-09-01,2004-12-09,20,91,1302,,,,,3,91,1302,N,N,용궁 1.jpg,,2004-08-27 18:24,2004-11-26 14:13
용궁,2004-12-10,2006-06-30,20,91,1302,,,,,3,91,1302,N,N,용궁 1.jpg,,2004-11-26 14:13,2006-06-26 18:31
용궁,2006-07-01,,20,91,1302,,,,,3,91,1302,N,N,용궁 1.jpg,,2006-06-26 18:31,2006-06-26 18:31
개포,,2006-06-30,21,94,1341,,,24,366,7,118,1707,N,Y,개포 2.jpg,,1965-10-13 00:00,2006-06-26 18:32
개포,2006-07-01,2009-09-30,21,94,1341,,,24,366,7,118,1707,N,Y,개포 2.jpg,,2006-06-26 18:32,2009-09-28 18:33
