G2B분류번호,G2B품명,G2B영문품명,품명해설,생성일시,G2B코드사용여부
82101799,공중광고용역,Aerial advertising services,"기업이나 개인, 단체가 상품, 서비스, 이념, 정책 등을 애드벌룬, 비행기 연막, 공중 문자, 비행물체 자체 등에 광고를 부착하거나, 선전문구를 높이 띄워, 홍보하는 광고 관련된 용역.",2012-12-19 01:35,Y
821018,광고대행업,Advertising agency services,"광고주를 대리하여 광고에 관련된 시장조사 및 광고기획, 광고물제작, 매체선택, 매체와의 광고계약, 광고물을 라디오, 텔레비전, 인터넷, 정기간행물, 신문등의 광고매체에 광고하는 업무를 총괄적으로 대행하는 업.",2012-12-19 01:35,Y
82101899,광고대행용역,Advertisement agency services,"기업이나 개인, 단체의 상품, 서비스, 이념, 정책 등의 홍보를 대행하여 주는 광고 관련 용역.",2012-12-19 01:35,Y
8211,저작및번역,Writing and translations,문학·학술·예술 등의 책이나 작품 등을 창작하는 일 및 한 나라 말로 된 글을 다른 나라 말로 옮기는 업.,2012-12-19 01:35,Y
821115,기술적저작,Technical writing,기술적으로 문학·학술·예술 등의 책이나 작품 등을 창작하거나 펴내는 업.,2012-12-19 01:35,Y
82111503,학술및과학논문작성관련용역,Academic or scientific article writing,"학술이나 과학논문 및 기술적 자료를 작성하는 것과 관련된 용역으로, 사용설명서 및 매뉴얼 작성 등의 업무도 이에 속함.",2012-12-19 01:35,Y
821116,비기술적저작,Non technical writing,문학·학술·예술 등의 책이나 작품 등을 창작활동을 통하지 않고 판권이나 판매 대행을 하는 업.,2012-12-19 01:35,Y
82111699,비기술서적저작용역,Non technical writing services,"비기술적 서류 및 서적을 작성하는 것과 관련된 용역으로, 이력서 및 서신작성, 법원속기록 작성 등의 업무도 이에 속함.",2012-12-19 01:35,Y
821118,편집및지원서비스,Editorial and support services,신문·출판·방송·통신 등 저널리즘의 세계에서 자료나 원고 등을 수집·정리·구성하여 일정한 형태로 마무리하는 과정 및 그 기술을 지원하는 용역.,2012-12-19 01:35,Y
82111804,번역서비스,Written translation services,어떤 언어로 된 글을 다른 언어의 글로 옮기는 일과 관련된 용역.,2012-12-19 01:35,Y
82111899,편집및지원관련용역,Editing and support services,"신문, 서적 등의 출판 시 자료나 원고 등을 수집, 정리, 구성하여 일정한 형태로 마무리하는 편집 및 이를 지원하는 업무와 관련된 용역.",2012-12-19 01:35,Y
821119,뉴스및선전서비스,News and publicity services,일반에게 아직 알려지지 않은 새로운 소식이나 시사성이 있다고 판단되는 보도내용 및 선전과 관련된 활동 용역.,2012-12-19 01:35,Y
82111904,신문또는광고물배달용역,Newspaper or advertising material delivery services,신문 또는 광고물 등을 배달하는 일과 관련된 용역.,2012-12-19 01:35,Y
8212,복사업,Reproduction services,"인쇄활동은 하지 않으면서 도서의 복사, 청사진처리, 마이크로필름처리를 수행하는 업.",2012-12-19 01:35,Y
821215,인쇄,Printing,수수료 또는 계약에 의하여 각종 출판물 및 인쇄물을 각종 제판술에 의하여 인쇄하는 업.,2012-12-19 01:35,Y
82121599,도서인쇄용역,Printing services,"글씨, 그림, 책 등을 종이나 기타 물체의 표면에 일정한 방법으로 옮겨 찍어서 여러 벌의 복제물로 만드는 인쇄와 관련된 용역.",2012-12-19 01:35,Y
821217,사진복사,Photocopying,"문자나 사진, 그림 등을 사진이나 이와 유사한 방법으로 저작물은 복제하는 업.",2012-12-19 01:35,Y
82121799,복사용역,Photocopying services,"문자나 사진, 그림 등을 사진으로 복제하는 복사와 관련된 용역으로, 흑백 및 컬러 복사가 이에 속함.",2012-12-19 01:35,Y
821219,제본,Bookbinding,"서적, 신문, 정기간행물, 기록매체 및 기타 간행물의 출판, 인쇄 및 인쇄관련 보조활동, 기록매체를 제본하는 업.",2012-12-19 01:35,Y
82121999,제본용역,Bookbinding services,"인쇄된 낱장 종이를 순서대로 추려서 책으로 만들어내는 제본과 관련된 용역으로, 재봉, 용수철, 접착 등에 의한 제본이 이에 속함.",2012-12-19 01:35,Y
8213,사진업,Photographic services,"사진의 촬영, 현상, 인화 따위를 처리하는 업으로, 동전 조작식 자동사진촬영기를 설치, 운영 및 사진기, 필름 따위를 판매하는 경우도 여기에 속함.",2012-12-19 01:35,Y
821315,필름처리서비스,Film processing services,"사진 및 비디오의 현상처리, 인화 및 확대를 해주는 업으로, 슬라이드 제작, 오래된 사진 복원 및 투영도 수정 등도 여기에 속함.",2012-12-19 01:35,Y
82131599,필름현상가공용역,Film processing or reproduction,"촬영이 끝난 필름의 잠상을 암실에서 현상하고 가공하는 것과 관련된 용역으로, 필름복사, 마이크로피시필름 제작 등도 이에 속함.",2012-12-19 01:35,Y
821316,사진사및촬영사,Photographers and cinematographers,"찍고자 하는 사물의 상을 렌즈를 통해 감광유제(필름)에 옮겨 담는 일련의 작업으로, 여기에는 동영상 촬영, 비디오제작 서비스, 스튜디오 사진 촬영용역 및정지화상, 항공사진 촬영용역 등이 이에 속함.",2012-12-19 01:35,Y
82131699,사진및촬영용역,Photography and cinematography services,"피사체에서 반사되는 가시광선, 자외선, 적외선, 전자선 등을 필름의 감광층 위에 기록하여 영상을 만들어내는 촬영과 관련된 용역으로, 항공사진, 비디오촬영등도 이에 속함.",2012-12-19 01:35,Y
8214,그래픽디자인시각디자인,Graphic design,"인쇄물 등을 위한 평면적 표현의 디자인·일러스트레이션·레터링·레이아웃·타이포그래피 등의 조형기능을 통해 신문광고·잡지광고·우편광고 등의 광고물이나 포스터, 카탈로그, 캘린더, 서적의 판면과 표지, 레코드앨범의 재킷 등을 조형적으로 꾸미는 창착활동 업.",2012-12-19 01:35,Y
821415,아트디자인서비스,Art design services,특수한 소재·수단·형식에 의하여 기교를 구사해서 예술적 미를 창조·표현하는 디자인 업.,2012-12-19 01:35,Y
82141502,아트디자인또는그래픽,Art design or graphics,"실제적인 효용에 목적을 둔 상업 및 산업용 시각디자인과 관련된 용역으로, 사진식자, 컴퓨터그래픽 등도 이에 속함.",2012-12-19 01:35,Y
821416,그래픽전시서비스,Graphic display services,미술품·도서·상품 등을 일정한 장소에 전시하여 일반 사람에게 보여 주는 업.,2012-12-19 01:35,Y
82141699,작품전시용역,Graphic and article display services,사진이나 예술작품을 일정한 곳에 벌여 놓아 여러 사람에게 보여주는 전시와 관련된 용역.,2012-12-19 01:35,Y
8215,전문예술가및공연가,Professional artists and performers,"예술 작품을 창작하거나 예술을 표현하는 일을 전문적으로 하는 사람 및 여러 사람 앞에서 음악, 연극, 무용 따위를 하는 사람.",2012-12-19 01:35,Y
821515,시각예술업,Visual art services,"특정 메시지, 이미지 또는 개념을 시각적으로 전달하거나 가상현상 등을 시각적으로 명확하게 전달 또는 표현하기 위한 시각전달 매체를 기획·디자인 및 관리하는 업으로, 비디오화면 구성 및 기업로고 등의 디자인, 기술적인 정확성 또는 해석기술이 요구되는 설명도 및 삽화를 제작하는 용역도 여기에 속함.",2012-12-19 01:35,Y
82151599,조각및시각예술용역,Visual art and sculptors services,"시각을 통해 감상하는 예술 작품과 관련된 용역으로, 그림, 판화, 만화, 도예, 조각 등의 예술 작업이 이에 속함.",2012-12-19 01:35,Y
821516,곡예업,Circus performers,"고도의 훈련으로 육체의 유연성이나 기민성 등을 응용하여 일반 사람은 할 수 없는 동작을 취하거나, 도구나 동물 등을 자유자재로 다루어 관객에게 즐거움을주는 예능업.",2012-12-19 01:35,Y
82151699,서커스관련용역,Circus services,"마술이나 여러 가지 곡예, 동물의 묘기 따위를 보여 관객에게 즐거움을 주는 서커스와 관련된 용역.",2012-12-19 01:35,Y
821517,공연예술전문가,Performing arts professionals,"배우, 가수, 성악가, 무용수, 스턴트맨 등 공연에 직접 참가하여 자신의 신체를 이용한 예술행위를 하는 독립된 공연 예술가.",2012-12-19 01:35,Y
82151799,전문가공연예술용역,Performing arts services,"공개된 장소에서 연극이나 음악, 무용 등의 예술전문가가 관객 앞에서 연출하는 공연과 관련된 용역.",2012-12-19 01:35,Y
83,공공사업및공공부문관련업,Public Utilities and Public Sector Related Services,"우편, 텔렉스, 팩스 및 전화요금들과 같은 데이터통신 관리 뿐만 아니라 전기와 수도물사용 요금과 관련된 관리용역이 이에 속함.",2012-12-19 01:35,Y
8310,공공사업,Utilities,"국가 또는 지방자치단체가 사회자본인 도로, 항만 등을 건설하고 유지하는 일로서, 여기에는 도로, 항만, 철도, 통신시설 등의 정비, 공원, 상수도, 하수도 등의 정비, 병원, 주택 등의 건설, 도시의 개조, 치산, 치수, 도시의 방재 등이 이에 속함.",2012-12-19 01:35,Y
831015,상하수도사업,Water and sewer utilities,"수요자에게 공업용수 및 상업용수를 공급하기 위하여 취수, 집수, 정수 및 급수를 하는 업.",2012-12-19 01:35,Y
83101599,상하수도시설관련용역,Water and sewer utility services,"인간생활에 필요한 용수를 공급하고 사용한 물을 버리는 시설과 관련된 용역으로, 급배수, 담수, 냉각수 및 오폐수 시설이 이에 속함.",2012-12-19 01:35,Y
831016,유류및가스사업,Oil and gas utilities,"기름 종류나 석탄가스, 수성가스, 발생로 가스 등을 제조하거나 연료용 가스를 혼합하여 혼합가스를 제조하는 업.",2012-12-19 01:35,Y
83101699,유류및가스시설관련용역,Oil and gas utility services,"천연가스, 프로판가스, 석유 등의 연료를 공급하는 시설과 관련된 용역으로, 도시가스, 송유관 등의 시설이 이에 속함.",2012-12-19 01:35,Y
831018,전기사업,Electric utilities,"가정, 산업 및 상업 사용자에게 전력을 공급하기 위하여 발전, 송·배전 및 판매하는 업.",2012-12-19 01:35,Y
83101899,전기시설관련용역,Electric utility services,"전력을 공급하는 시설과 관련된 용역으로, 단상 및 3상전기, 산업용전력 분배 등의 시설이 이에 속함.",2012-12-19 01:35,Y
831019,에너지보존,Energy conservation,실생활에서는 전용되어 생활력이나 동력 등에 대해서도 사용되는 에너지를 오랫동안 그 본래의 모습이나 상태대로 유지하는 일.,2012-12-19 01:35,Y
83101999,에너지보존관련용역,Energy conservation services,"생산이나 냉난방용 전기, 차량용 연료 등의 에너지를 절약하고 비용을 낯추는 일과 관련된 용역.",2012-12-19 01:35,Y
8311,원격통신매체서비스,Telecommunications media services,"원격통신은 멀리 떨어져 있는 두 개 이상의 컴퓨터를 연결하는 데이터 통신을 의미하며, 전송신호가 전달되는 전송매체는 크게 유선 전송매체와 무선전송 매체로구분됨.",2012-12-19 01:35,Y
831115,전화업,Local and long distance telephone communications,"유선통신설비를 설치하여, 음성 또는 비음성의 각종 통신내용을 송·수신하거나 전달하는 업.",2012-12-19 01:35,Y
83111599,유선전화용역,Telephone communication services,"유선통신시설을 이용하여 음성, 데이터, 문자, 음향, 영상 및 기타 정보를 송·수신하는 업과 관련된 용역으로, 여기에는 유선통신 회선설비를 임대하는 업도이에 속함.",2012-12-19 01:35,Y
831116,이동통신서비스,Mobile communications services,"이동 중에 무선으로 통신하는 수단으로 음성, 데이터, 문자, 음향, 영상 및 기타 정보를 송·수신하는 업.",2012-12-19 01:35,Y
