자재번호,G2B분류번호,속성코드,속성값,생성일시
1114810,25220201,Y25220201_014,MM,2025-03-04 23:31
1114810,25220201,Y25220201_997,경도HS60±5,2025-03-04 23:31
1115373,25221906,Y0COMMON_01,ITX-새마을 IGBT 컨버터 모듈,2025-03-04 23:31
1115373,25221906,Y0COMMON_05,T01-SV60-05-RSV60094DD0,2025-03-04 23:31
1115973,39111801,Y0COMMON_01,"전기동차 객실등 LED모듈(90R,",2025-03-04 23:31
1115973,39111801,Y0COMMON_05,REL15002EB0,2025-03-04 23:31
1116471,25220911,Y0COMMON_01,전기동차 전기히터 과열보호센서,2025-03-04 23:31
1116471,25220911,Y0COMMON_05,RFH61021AA2,2025-03-04 23:31
1116471,25220911,Y25220911_014,MM,2025-03-04 23:31
1116471,25220911,Y25220911_997,Therm-O-Disc(T-O-D) 60T13,2025-03-04 23:31
1118067,25221806,Y0COMMON_01,전기동차 견인전동기 공기흡입구,2025-03-04 23:31
1118067,25221806,Y0COMMON_05,11433-10047-1번,2025-03-04 23:31
1118067,25221806,Y25221806_999,"경강선, 동해남부선, 소사원시선",2025-03-04 23:31
1118067,25221806,Y25221806_997,"311B83~03, 321C19~21,331C01~27",2025-03-04 23:31
1118067,25221806,Y25221806_998,"351F29~78, 361C01~14,",2025-03-04 23:31
1114745,31163002,Y0COMMON_01,키,2025-03-04 23:40
1114745,31163002,Y0COMMON_05,RBC10101ST0,2025-03-04 23:40
1114809,25221909,Y0COMMON_01,팬터그래프 폴리우레탄 부싱,2025-03-04 23:40
1114809,25221909,Y0COMMON_05,RET11076AA1,2025-03-04 23:40
1114809,25221909,Y25221909_997,20±0.3,2025-03-04 23:40
1114889,25221941,Y0COMMON_01,250KVA SIV AC FILTER CAPACITOR,2025-03-04 23:40
1114889,25221941,Y25221941_997,"(ACC1,2)",2025-03-04 23:40
1114889,25221941,Y25221941_998,AC 320V 150㎌ x 3,2025-03-04 23:40
1114889,25221941,Y25221941_999,300mm x 120mm x 270mm,2025-03-04 23:40
1114891,25221941,Y0COMMON_01,250KVA SIV FILTER CAPACITOR,2025-03-04 23:40
1114891,25221941,Y25221941_997,"(FC1,2)",2025-03-04 23:40
1114891,25221941,Y25221941_998,DC 1500V 8000㎌,2025-03-04 23:40
1114891,25221941,Y25221941_999,340mm x 175mm x 555mm,2025-03-04 23:40
1114893,25221941,Y0COMMON_01,250KVA SIV FILTER CAPACITOR,2025-03-04 23:40
1114893,25221941,Y25221941_997,(FC3),2025-03-04 23:40
1114893,25221941,Y25221941_998,DC 1000V 9000㎌,2025-03-04 23:40
1114893,25221941,Y25221941_999,345mm x 200mm x 340mm,2025-03-04 23:40
1114894,25221941,Y0COMMON_01,190KVA SIV AC FILTER CAPACITOR,2025-03-04 23:40
1114894,25221941,Y25221941_997,(ACC),2025-03-04 23:40
1114894,25221941,Y25221941_998,AC 700V 200㎌x3,2025-03-04 23:40
1114894,25221941,Y25221941_999,580mm x 120mm x 480mm,2025-03-04 23:40
1114896,25221941,Y0COMMON_01,190KVA SIV FILTER CAPACITOR,2025-03-04 23:40
1114896,25221941,Y25221941_997,"(FC1,2)",2025-03-04 23:40
1114896,25221941,Y25221941_998,DC 1300V 8000㎌,2025-03-04 23:40
1114896,25221941,Y25221941_999,340mm x 165mm x 475mm,2025-03-04 23:40
1115118,25221909,Y0COMMON_01,팬터그래프 파이프 ASS'Y,2025-03-04 23:41
1115118,25221909,Y0COMMON_05,"RET11092AA1,11093AA1,11107AA1",2025-03-04 23:41
1115118,25221909,Y25221909_997,"(파이프_SPP, 연성고무_C.R, 볼",2025-03-04 23:41
1115118,25221909,Y25221909_998,"풀림방지너트_M6,STS304,",2025-03-04 23:41
1115118,25221909,Y25221909_999,"평와셔_STS304, 스프링와셔_STS3",2025-03-04 23:41
1115119,25221009,Y0COMMON_01,전기동차 활주방지밸브(YDAV24),2025-03-04 23:41
1115119,25221009,Y0COMMON_05,RMA30007EB0,2025-03-04 23:41
1115119,25221009,Y0COMMON_06,6,2025-03-04 23:41
1115119,25221009,Y25221009_997,24V,2025-03-04 23:41
1115120,25221806,Y0COMMON_01,전기동차 수인선 견인전동기(TM),2025-03-04 23:41
1115120,25221806,Y0COMMON_05,RTM80011FB0,2025-03-04 23:41
1115120,25221806,Y25221806_997,"커버(SPHC), 커버패킹(EPDM)",2025-03-04 23:41
1115397,25220220,Y0COMMON_01,전기동차 출입문 온도제어용 온,2025-03-04 23:41
1115578,25221063,Y0COMMON_01,Male Insulator TM플러그몸체&오,2025-03-04 23:41
1115578,25221063,Y25221063_997,Amphenol SLLM-P-C50-M32*1.5,2025-03-04 23:41
1115578,25221063,Y25221063_998,"흑색,적색,청색 1SET 전체길이 1",2025-03-04 23:41
1115578,25221063,Y25221063_999,Cable grip제외 L76MM*Φ24MM,2025-03-04 23:41
1002999,25221663,Y25221663_010,제습기용,2025-04-08 23:30
1102746,25240322,Y0COMMON_01,비상도어,2025-04-08 23:30
1102746,25240322,Y0COMMON_03,KRCS E016,2025-04-08 23:30
1102746,25240322,Y0COMMON_04,2,2025-04-08 23:30
1102746,25240322,Y25240322_013,좌측도어,2025-04-08 23:30
1102746,25240322,Y25240322_003,1280*1970,2025-04-08 23:30
1102746,25240322,Y25240322_004,㎜,2025-04-08 23:30
1102746,25240322,Y25240322_005,DC24,2025-04-08 23:30
1102746,25240322,Y25240322_006,VA,2025-04-08 23:30
1102746,25240322,Y25240322_007,스크린도어 비상도어용,2025-04-08 23:30
1102751,25240322,Y0COMMON_01,가동도어,2025-04-08 23:30
1102751,25240322,Y0COMMON_03,KRCS E016,2025-04-08 23:30
